,block,slot
0,1,8
1,2,15
2,3,20
3,4,12
4,5,11
5,6,10
6,7,13
7,8,14
8,9,17
9,10,7
10,11,9
11,12,21
12,13,19
13,14,6
14,15,23
15,16,16
16,17,5
17,18,1
18,19,18
19,20,3
20,21,24
21,22,4
22,23,22
23,24,2
