,block,slot
0,1,4
1,2,11
2,3,21
3,4,18
4,5,19
5,6,12
6,7,10
7,8,7
8,9,6
9,10,15
10,11,13
11,12,9
12,13,8
13,14,14
14,15,5
15,16,22
16,17,17
17,18,20
18,19,3
19,20,23
20,21,1
21,22,16
22,23,24
23,24,2
