,block,slot
0,1,12
1,2,19
2,3,17
3,4,9
4,5,4
5,6,7
6,7,10
7,8,18
8,9,8
9,10,15
10,11,14
11,12,13
12,13,5
13,14,16
14,15,6
15,16,24
16,17,11
17,18,22
18,19,20
19,20,23
20,21,1
21,22,2
22,23,21
23,24,3
