,block,slot
0,1,8
1,2,24
2,3,9
3,4,12
4,5,11
5,6,6
6,7,5
7,8,14
8,9,13
9,10,23
10,11,21
11,12,15
12,13,10
13,14,16
14,15,7
15,16,22
16,17,20
17,18,17
18,19,19
19,20,1
20,21,2
21,22,18
22,23,3
23,24,4
