,block,slot
0,1,20
1,2,12
2,3,1
3,4,2
4,5,17
5,6,9
6,7,15
7,8,8
8,9,14
9,10,18
10,11,19
11,12,10
12,13,4
13,14,7
14,15,11
15,16,21
16,17,16
17,18,24
18,19,6
19,20,23
20,21,3
21,22,5
22,23,22
23,24,13
