,block,slot
0,1,6
1,2,18
2,3,16
3,4,15
4,5,5
5,6,4
6,7,11
7,8,14
8,9,19
9,10,8
10,11,2
11,12,1
12,13,17
13,14,20
14,15,13
15,16,9
16,17,3
17,18,10
18,19,7
19,20,12
20,21,21
21,22,22
22,23,23
23,24,24
