,block,slot
0,1,18
1,2,12
2,3,8
3,4,6
4,5,9
5,6,24
6,7,15
7,8,7
8,9,5
9,10,11
10,11,19
11,12,17
12,13,21
13,14,20
14,15,16
15,16,13
16,17,14
17,18,22
18,19,23
19,20,1
20,21,4
21,22,3
22,23,2
23,24,10
