,block,slot
0,1,9
1,2,21
2,3,6
3,4,3
4,5,17
5,6,13
6,7,22
7,8,10
8,9,7
9,10,20
10,11,1
11,12,8
12,13,14
13,14,4
14,15,15
15,16,12
16,17,5
17,18,18
18,19,24
19,20,16
20,21,23
21,22,11
22,23,2
23,24,19
