,block,slot
0,1,6
1,2,15
2,3,5
3,4,16
4,5,7
5,6,9
6,7,10
7,8,12
8,9,20
9,10,1
10,11,13
11,12,18
12,13,14
13,14,19
14,15,11
15,16,24
16,17,4
17,18,23
18,19,2
19,20,21
20,21,8
21,22,17
22,23,22
23,24,3
