,block,slot
0,1,4
1,2,11
2,3,24
3,4,8
4,5,9
5,6,7
6,7,6
7,8,5
8,9,15
9,10,14
10,11,12
11,12,10
12,13,3
13,14,2
14,15,1
15,16,21
16,17,20
17,18,19
18,19,17
19,20,18
20,21,23
21,22,13
22,23,16
23,24,22
