,block,slot
0,1,6
1,2,15
2,3,20
3,4,16
4,5,17
5,6,14
6,7,7
7,8,11
8,9,18
9,10,13
10,11,8
11,12,22
12,13,19
13,14,9
14,15,24
15,16,12
16,17,23
17,18,10
18,19,21
19,20,1
20,21,3
21,22,2
22,23,5
23,24,4
