,block,slot
0,1,5
1,2,22
2,3,2
3,4,20
4,5,18
5,6,7
6,7,10
7,8,14
8,9,13
9,10,9
10,11,4
11,12,6
12,13,16
13,14,11
14,15,15
15,16,12
16,17,21
17,18,19
18,19,1
19,20,17
20,21,8
21,22,3
22,23,24
23,24,23
