,block,slot
0,1,5
1,2,6
2,3,7
3,4,8
4,5,9
5,6,10
6,7,21
7,8,20
8,9,12
9,10,11
10,11,22
11,12,1
12,13,2
13,14,4
14,15,3
15,16,13
16,17,14
17,18,15
18,19,16
19,20,17
20,21,18
21,22,19
22,23,24
23,24,23
