,block,slot
0,1,11
1,2,24
2,3,21
3,4,19
4,5,16
5,6,17
6,7,14
7,8,4
8,9,8
9,10,6
10,11,5
11,12,10
12,13,22
13,14,13
14,15,20
15,16,23
16,17,2
17,18,7
18,19,15
19,20,12
20,21,3
21,22,9
22,23,1
23,24,18
