,block,slot
0,1,14
1,2,20
2,3,24
3,4,23
4,5,11
5,6,19
6,7,3
7,8,15
8,9,9
9,10,17
10,11,2
11,12,16
12,13,1
13,14,18
14,15,5
15,16,13
16,17,12
17,18,10
18,19,8
19,20,6
20,21,22
21,22,7
22,23,4
23,24,21
