,block,slot
0,1,19
1,2,17
2,3,13
3,4,12
4,5,21
5,6,18
6,7,22
7,8,14
8,9,4
9,10,23
10,11,16
11,12,8
12,13,6
13,14,15
14,15,5
15,16,11
16,17,10
17,18,20
18,19,7
19,20,2
20,21,9
21,22,1
22,23,24
23,24,3
