,block,slot
0,1,7
1,2,15
2,3,19
3,4,20
4,5,5
5,6,8
6,7,11
7,8,16
8,9,18
9,10,12
10,11,13
11,12,1
12,13,14
13,14,6
14,15,2
15,16,21
16,17,10
17,18,23
18,19,17
19,20,22
20,21,3
21,22,9
22,23,24
23,24,4
