,block,slot
0,1,8
1,2,15
2,3,20
3,4,12
4,5,11
5,6,2
6,7,10
7,8,13
8,9,14
9,10,5
10,11,16
11,12,9
12,13,19
13,14,21
14,15,7
15,16,22
16,17,6
17,18,17
18,19,1
19,20,24
20,21,4
21,22,23
22,23,18
23,24,3
