,block,slot
0,1,17
1,2,20
2,3,3
3,4,22
4,5,4
5,6,15
6,7,13
7,8,11
8,9,9
9,10,8
10,11,21
11,12,18
12,13,12
13,14,10
14,15,16
15,16,19
16,17,14
17,18,5
18,19,23
19,20,7
20,21,6
21,22,24
22,23,2
23,24,1
