,block,slot
0,1,14
1,2,5
2,3,7
3,4,6
4,5,19
5,6,18
6,7,11
7,8,12
8,9,2
9,10,4
10,11,15
11,12,16
12,13,17
13,14,3
14,15,1
15,16,22
16,17,9
17,18,8
18,19,23
19,20,20
20,21,21
21,22,24
22,23,13
23,24,10
