,block,slot
0,1,14
1,2,6
2,3,12
3,4,11
4,5,10
5,6,5
6,7,17
7,8,15
8,9,1
9,10,19
10,11,3
11,12,22
12,13,9
13,14,8
14,15,4
15,16,18
16,17,21
17,18,7
18,19,13
19,20,20
20,21,16
21,22,23
22,23,2
23,24,24
