,block,slot
0,1,4
1,2,22
2,3,2
3,4,21
4,5,13
5,6,5
6,7,18
7,8,7
8,9,12
9,10,20
10,11,3
11,12,14
12,13,11
13,14,17
14,15,16
15,16,15
16,17,6
17,18,1
18,19,10
19,20,9
20,21,23
21,22,24
22,23,19
23,24,8
