,block,slot
0,1,8
1,2,20
2,3,19
3,4,11
4,5,13
5,6,23
6,7,6
7,8,9
8,9,18
9,10,5
10,11,7
11,12,17
12,13,22
13,14,10
14,15,12
15,16,21
16,17,24
17,18,4
18,19,14
19,20,16
20,21,1
21,22,2
22,23,15
23,24,3
