,block,slot
0,1,7
1,2,24
2,3,8
3,4,21
4,5,18
5,6,10
6,7,12
7,8,9
8,9,22
9,10,15
10,11,14
11,12,19
12,13,1
13,14,16
14,15,23
15,16,17
16,17,11
17,18,20
18,19,13
19,20,3
20,21,5
21,22,6
22,23,2
23,24,4
