,block,slot
0,1,20
1,2,15
2,3,12
3,4,4
4,5,6
5,6,17
6,7,19
7,8,16
8,9,18
9,10,11
10,11,8
11,12,5
12,13,7
13,14,10
14,15,21
15,16,23
16,17,9
17,18,24
18,19,1
19,20,13
20,21,2
21,22,14
22,23,22
23,24,3
