,block,slot
0,1,8
1,2,7
2,3,21
3,4,20
4,5,5
5,6,14
6,7,9
7,8,15
8,9,22
9,10,19
10,11,16
11,12,4
12,13,18
13,14,11
14,15,13
15,16,10
16,17,17
17,18,6
18,19,24
19,20,12
20,21,1
21,22,23
22,23,2
23,24,3
