,block,slot
0,1,5
1,2,15
2,3,8
3,4,11
4,5,17
5,6,6
6,7,7
7,8,18
8,9,16
9,10,13
10,11,19
11,12,20
12,13,4
13,14,14
14,15,2
15,16,10
16,17,3
17,18,22
18,19,9
19,20,23
20,21,1
21,22,24
22,23,12
23,24,21
