,block,slot
0,1,9
1,2,4
2,3,8
3,4,6
4,5,12
5,6,18
6,7,7
7,8,17
8,9,5
9,10,11
10,11,13
11,12,20
12,13,22
13,14,2
14,15,24
15,16,1
16,17,16
17,18,3
18,19,15
19,20,14
20,21,10
21,22,19
22,23,23
23,24,21
