,block,slot
0,1,21
1,2,6
2,3,17
3,4,12
4,5,20
5,6,8
6,7,22
7,8,18
8,9,14
9,10,5
10,11,10
11,12,7
12,13,9
13,14,16
14,15,19
15,16,4
16,17,15
17,18,13
18,19,3
19,20,11
20,21,24
21,22,2
22,23,23
23,24,1
