,block,slot
0,1,1
1,2,2
2,3,3
3,4,5
4,5,4
5,6,14
6,7,12
7,8,11
8,9,16
9,10,17
10,11,6
11,12,7
12,13,8
13,14,9
14,15,23
15,16,10
16,17,15
17,18,13
18,19,22
19,20,20
20,21,19
21,22,18
22,23,24
23,24,21
