,block,slot
0,1,20
1,2,15
2,3,12
3,4,5
4,5,18
5,6,17
6,7,9
7,8,22
8,9,1
9,10,7
10,11,6
11,12,8
12,13,14
13,14,4
14,15,16
15,16,23
16,17,3
17,18,19
18,19,11
19,20,13
20,21,10
21,22,2
22,23,24
23,24,21
