,block,slot
0,1,5
1,2,4
2,3,7
3,4,10
4,5,14
5,6,2
6,7,1
7,8,17
8,9,20
9,10,15
10,11,12
11,12,16
12,13,6
13,14,18
14,15,11
15,16,22
16,17,13
17,18,9
18,19,3
19,20,24
20,21,19
21,22,21
22,23,8
23,24,23
