,block,slot
0,1,8
1,2,7
2,3,12
3,4,11
4,5,9
5,6,1
6,7,2
7,8,3
8,9,4
9,10,15
10,11,14
11,12,13
12,13,6
13,14,5
14,15,16
15,16,17
16,17,18
17,18,24
18,19,20
19,20,21
20,21,10
21,22,23
22,23,19
23,24,22
