,block,slot
0,1,11
1,2,6
2,3,20
3,4,5
4,5,23
5,6,15
6,7,18
7,8,12
8,9,7
9,10,19
10,11,14
11,12,4
12,13,8
13,14,10
14,15,17
15,16,21
16,17,3
17,18,1
18,19,24
19,20,9
20,21,13
21,22,2
22,23,22
23,24,16
