,block,slot
0,1,4
1,2,20
2,3,13
3,4,16
4,5,10
5,6,7
6,7,5
7,8,15
8,9,19
9,10,14
10,11,3
11,12,17
12,13,12
13,14,18
14,15,2
15,16,22
16,17,6
17,18,9
18,19,23
19,20,8
20,21,1
21,22,21
22,23,11
23,24,24
