,block,slot
0,1,2
1,2,16
2,3,4
3,4,18
4,5,20
5,6,1
6,7,13
7,8,10
8,9,3
9,10,6
10,11,15
11,12,5
12,13,17
13,14,8
14,15,12
15,16,23
16,17,7
17,18,9
18,19,14
19,20,22
20,21,11
21,22,24
22,23,19
23,24,21
