,block,slot
0,1,8
1,2,24
2,3,9
3,4,12
4,5,11
5,6,2
6,7,15
7,8,10
8,9,1
9,10,6
10,11,5
11,12,23
12,13,21
13,14,4
14,15,13
15,16,14
16,17,18
17,18,7
18,19,16
19,20,19
20,21,17
21,22,20
22,23,22
23,24,3
