,block,slot
0,1,18
1,2,20
2,3,11
3,4,23
4,5,8
5,6,14
6,7,21
7,8,13
8,9,4
9,10,24
10,11,6
11,12,9
12,13,12
13,14,17
14,15,10
15,16,5
16,17,22
17,18,7
18,19,16
19,20,15
20,21,1
21,22,2
22,23,19
23,24,3
