,block,slot
0,1,7
1,2,6
2,3,19
3,4,17
4,5,15
5,6,16
6,7,18
7,8,11
8,9,10
9,10,3
10,11,4
11,12,5
12,13,1
13,14,23
14,15,8
15,16,9
16,17,13
17,18,14
18,19,12
19,20,2
20,21,21
21,22,24
22,23,20
23,24,22
