,block,slot
0,1,20
1,2,8
2,3,22
3,4,18
4,5,9
5,6,13
6,7,16
7,8,12
8,9,21
9,10,6
10,11,5
11,12,14
12,13,19
13,14,4
14,15,7
15,16,11
16,17,2
17,18,1
18,19,15
19,20,17
20,21,24
21,22,3
22,23,23
23,24,10
