,block,slot
0,1,16
1,2,12
2,3,8
3,4,14
4,5,19
5,6,20
6,7,6
7,8,7
8,9,17
9,10,18
10,11,9
11,12,10
12,13,5
13,14,13
14,15,15
15,16,11
16,17,4
17,18,21
18,19,3
19,20,22
20,21,2
21,22,23
22,23,1
23,24,24
