,block,slot
0,1,6
1,2,18
2,3,12
3,4,9
4,5,17
5,6,8
6,7,11
7,8,15
8,9,7
9,10,20
10,11,10
11,12,4
12,13,16
13,14,5
14,15,13
15,16,19
16,17,14
17,18,3
18,19,21
19,20,1
20,21,2
21,22,23
22,23,22
23,24,24
