,block,slot
0,1,4
1,2,6
2,3,13
3,4,18
4,5,14
5,6,15
6,7,5
7,8,16
8,9,7
9,10,9
10,11,10
11,12,12
12,13,20
13,14,19
14,15,11
15,16,22
16,17,8
17,18,17
18,19,23
19,20,2
20,21,24
21,22,1
22,23,21
23,24,3
