,block,slot
0,1,19
1,2,18
2,3,12
3,4,10
4,5,7
5,6,6
6,7,15
7,8,13
8,9,9
9,10,8
10,11,14
11,12,5
12,13,23
13,14,17
14,15,20
15,16,3
16,17,24
17,18,4
18,19,22
19,20,2
20,21,1
21,22,16
22,23,11
23,24,21
