,block,slot
0,1,2
1,2,22
2,3,3
3,4,16
4,5,1
5,6,13
6,7,11
7,8,21
8,9,5
9,10,15
10,11,9
11,12,14
12,13,7
13,14,17
14,15,4
15,16,23
16,17,12
17,18,8
18,19,6
19,20,19
20,21,10
21,22,18
22,23,20
23,24,24
