,block,slot
0,1,1
1,2,2
2,3,17
3,4,16
4,5,12
5,6,11
6,7,24
7,8,9
8,9,23
9,10,14
10,11,22
11,12,6
12,13,8
13,14,7
14,15,5
15,16,4
16,17,3
17,18,13
18,19,15
19,20,10
20,21,18
21,22,19
22,23,20
23,24,21
