,block,slot
0,1,12
1,2,8
2,3,14
3,4,10
4,5,16
5,6,5
6,7,17
7,8,13
8,9,15
9,10,2
10,11,1
11,12,9
12,13,7
13,14,3
14,15,19
15,16,11
16,17,4
17,18,6
18,19,24
19,20,20
20,21,21
21,22,22
22,23,18
23,24,23
