,block,slot
0,1,5
1,2,16
2,3,8
3,4,14
4,5,7
5,6,9
6,7,10
7,8,15
8,9,18
9,10,22
10,11,19
11,12,17
12,13,21
13,14,20
14,15,1
15,16,2
16,17,4
17,18,13
18,19,11
19,20,23
20,21,6
21,22,24
22,23,3
23,24,12
