,block,slot
0,1,6
1,2,7
2,3,8
3,4,17
4,5,16
5,6,15
6,7,14
7,8,13
8,9,12
9,10,11
10,11,10
11,12,5
12,13,4
13,14,2
14,15,1
15,16,3
16,17,21
17,18,22
18,19,24
19,20,18
20,21,19
21,22,20
22,23,23
23,24,9
