,block,slot
0,1,18
1,2,15
2,3,5
3,4,16
4,5,7
5,6,9
6,7,10
7,8,12
8,9,20
9,10,4
10,11,13
11,12,8
12,13,6
13,14,14
14,15,19
15,16,11
16,17,24
17,18,1
18,19,22
19,20,2
20,21,23
21,22,3
22,23,21
23,24,17
