,block,slot
0,1,3
1,2,14
2,3,15
3,4,12
4,5,5
5,6,11
6,7,20
7,8,19
8,9,7
9,10,4
10,11,18
11,12,8
12,13,9
13,14,22
14,15,17
15,16,6
16,17,10
17,18,2
18,19,24
19,20,1
20,21,21
21,22,16
22,23,23
23,24,13
