,block,slot
0,1,12
1,2,8
2,3,6
3,4,20
4,5,23
5,6,18
6,7,7
7,8,17
8,9,5
9,10,15
10,11,13
11,12,11
12,13,9
13,14,4
14,15,24
15,16,2
16,17,22
17,18,3
18,19,16
19,20,1
20,21,21
21,22,19
22,23,10
23,24,14
