,block,slot
0,1,1
1,2,22
2,3,8
3,4,9
4,5,11
5,6,12
6,7,14
7,8,5
8,9,19
9,10,18
10,11,17
11,12,16
12,13,15
13,14,21
14,15,2
15,16,4
16,17,3
17,18,10
18,19,20
19,20,6
20,21,13
21,22,7
22,23,24
23,24,23
