,block,slot
0,1,5
1,2,14
2,3,9
3,4,20
4,5,15
5,6,22
6,7,18
7,8,11
8,9,13
9,10,21
10,11,7
11,12,10
12,13,17
13,14,8
14,15,6
15,16,24
16,17,12
17,18,1
18,19,19
19,20,16
20,21,23
21,22,3
22,23,2
23,24,4
