,block,slot
0,1,6
1,2,14
2,3,21
3,4,20
4,5,11
5,6,15
6,7,1
7,8,13
8,9,4
9,10,23
10,11,8
11,12,22
12,13,9
13,14,12
14,15,18
15,16,3
16,17,7
17,18,16
18,19,17
19,20,10
20,21,5
21,22,19
22,23,2
23,24,24
