,block,slot
0,1,7
1,2,18
2,3,19
3,4,20
4,5,6
5,6,5
6,7,4
7,8,3
8,9,13
9,10,17
10,11,16
11,12,12
12,13,8
13,14,9
14,15,1
15,16,24
16,17,10
17,18,11
18,19,2
19,20,14
20,21,15
21,22,21
22,23,22
23,24,23
