,block,slot
0,1,16
1,2,14
2,3,18
3,4,10
4,5,17
5,6,15
6,7,12
7,8,8
8,9,20
9,10,9
10,11,19
11,12,11
12,13,7
13,14,13
14,15,22
15,16,3
16,17,5
17,18,4
18,19,23
19,20,1
20,21,21
21,22,2
22,23,24
23,24,6
