,block,slot
0,1,20
1,2,3
2,3,11
3,4,13
4,5,5
5,6,18
6,7,12
7,8,9
8,9,22
9,10,1
10,11,8
11,12,14
12,13,4
13,14,15
14,15,17
15,16,16
16,17,2
17,18,19
18,19,23
19,20,10
20,21,7
21,22,21
22,23,6
23,24,24
