,block,slot
0,1,17
1,2,20
2,3,10
3,4,7
4,5,1
5,6,13
6,7,6
7,8,15
8,9,19
9,10,16
10,11,18
11,12,12
12,13,9
13,14,8
14,15,14
15,16,5
16,17,24
17,18,3
18,19,23
19,20,2
20,21,11
21,22,21
22,23,22
23,24,4
