,block,slot
0,1,12
1,2,22
2,3,8
3,4,18
4,5,17
5,6,6
6,7,20
7,8,10
8,9,11
9,10,24
10,11,19
11,12,7
12,13,14
13,14,9
14,15,15
15,16,13
16,17,21
17,18,16
18,19,1
19,20,3
20,21,2
21,22,4
22,23,23
23,24,5
