,block,slot
0,1,3
1,2,5
2,3,4
3,4,14
4,5,24
5,6,1
6,7,2
7,8,11
8,9,12
9,10,16
10,11,17
11,12,6
12,13,7
13,14,8
14,15,9
15,16,23
16,17,20
17,18,19
18,19,18
19,20,10
20,21,15
21,22,13
22,23,22
23,24,21
