,block,slot
0,1,2
1,2,1
2,3,24
3,4,11
4,5,12
5,6,20
6,7,21
7,8,17
8,9,16
9,10,15
10,11,14
11,12,13
12,13,3
13,14,4
14,15,6
15,16,7
16,17,8
17,18,9
18,19,10
19,20,5
20,21,23
21,22,18
22,23,19
23,24,22
