,block,slot
0,1,1
1,2,2
2,3,11
3,4,12
4,5,16
5,6,17
6,7,6
7,8,7
8,9,8
9,10,9
10,11,24
11,12,3
12,13,5
13,14,4
14,15,14
15,16,22
16,17,20
17,18,19
18,19,18
19,20,10
20,21,15
21,22,13
22,23,23
23,24,21
