conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,1,0,22,4,228,254,717,3723,1503,981,18.499808920674784,58155,237.0,2.0,23.0,12.713241167366505,26.513055711984634,5.281732678413391,8.87052834033966,4.830094873905182,1380.0563514232635,8.960793912410736,15.125586092472076,254.9832820892334,0.5699203610420227,0.5348151922225952,0.6530507802963257
